symbol, date, time, open, high, low, close, volumn, 
4006,2017-07-27,00:00:00,30.00,30.40,29.80,30.04,0
4006,2017-07-26,00:00:00,29.90,30.10,29.80,29.95,0
4006,2017-07-25,00:00:00,29.70,29.90,29.70,29.75,0
4006,2017-07-24,00:00:00,29.75,30.00,29.70,29.78,0
4006,2017-07-23,00:00:00,29.70,30.40,29.70,29.92,0
4006,2017-07-20,00:00:00,29.20,30.20,29.20,29.96,0
4006,2017-07-19,00:00:00,28.70,29.25,28.65,29.09,0
4006,2017-07-18,00:00:00,28.75,28.95,28.55,28.65,0
4006,2017-07-17,00:00:00,29.50,29.50,28.80,28.85,0
4006,2017-07-16,00:00:00,29.50,29.65,29.25,29.25,0
4006,2017-07-13,00:00:00,29.80,30.00,29.25,29.49,0
4006,2017-07-12,00:00:00,29.55,30.00,29.40,29.88,0
4006,2017-07-11,00:00:00,29.30,29.80,29.25,29.29,0
4006,2017-07-10,00:00:00,28.70,29.35,28.50,29.09,0
4006,2017-07-09,00:00:00,28.40,28.60,28.35,28.40,0
4006,2017-07-06,00:00:00,28.60,28.60,28.30,28.35,0
4006,2017-07-05,00:00:00,28.20,28.75,28.20,28.56,0
4006,2017-07-04,00:00:00,28.35,28.80,28.25,28.33,0
4006,2017-07-03,00:00:00,28.50,28.70,28.20,28.36,0
4006,2017-07-02,00:00:00,28.45,29.30,28.15,28.29,0
4006,2017-06-22,00:00:00,28.00,28.50,27.80,28.44,0
4006,2017-06-21,00:00:00,28.20,28.50,27.40,27.86,0
4006,2017-06-20,00:00:00,28.55,28.90,27.00,27.18,0
4006,2017-06-19,00:00:00,27.60,29.20,27.60,28.49,0
4006,2017-06-18,00:00:00,27.65,27.90,27.10,27.49,0
4006,2017-06-15,00:00:00,27.50,28.00,27.30,27.70,0
4006,2017-06-14,00:00:00,27.30,27.60,27.30,27.55,0
4006,2017-06-13,00:00:00,27.05,27.50,27.05,27.50,0
4006,2017-06-12,00:00:00,26.75,27.20,26.70,27.17,0
4006,2017-06-11,00:00:00,27.40,27.40,26.55,26.55,0
