symbol, date, time, open, high, low, close, volumn, 
IVO,2017-06-14,00:00:00,296.75,296.75,285.00,285.00,2291
IVO,2017-06-13,00:00:00,288.00,293.22,288.00,288.00,967
IVO,2017-06-12,00:00:00,296.00,300.36,280.92,288.38,7835
IVO,2017-06-09,00:00:00,294.00,298.75,292.78,295.25,4018
IVO,2017-06-08,00:00:00,300.00,301.38,292.00,292.00,3213
IVO,2017-06-07,00:00:00,300.00,300.00,293.00,293.00,2613
IVO,2017-06-06,00:00:00,298.75,305.15,293.00,293.00,5221
IVO,2017-06-05,00:00:00,300.00,301.30,298.50,301.11,6324
IVO,2017-06-02,00:00:00,302.00,309.00,300.00,307.35,22018
IVO,2017-06-01,00:00:00,302.00,309.25,300.00,300.00,2495
IVO,2017-05-31,00:00:00,303.00,310.00,300.00,300.00,4710
IVO,2017-05-30,00:00:00,302.00,304.44,301.00,303.66,13954
IVO,2017-05-26,00:00:00,302.00,304.45,300.00,303.30,2642
IVO,2017-05-25,00:00:00,301.25,304.65,300.50,300.50,2976
IVO,2017-05-24,00:00:00,300.50,304.70,300.24,302.50,9662
IVO,2017-05-23,00:00:00,305.00,319.75,300.50,302.50,52034
IVO,2017-05-22,00:00:00,290.00,296.85,288.15,289.75,3272
IVO,2017-05-19,00:00:00,292.50,296.20,286.49,290.00,1084
IVO,2017-05-18,00:00:00,297.00,297.00,291.50,291.50,3500
IVO,2017-05-17,00:00:00,301.00,301.20,299.00,299.00,0
IVO,2017-05-16,00:00:00,298.00,300.00,294.00,294.00,1023
IVO,2017-05-15,00:00:00,301.00,304.30,294.00,294.00,1069
IVO,2017-05-12,00:00:00,303.00,303.00,294.00,294.00,1661
IVO,2017-05-11,00:00:00,302.00,304.05,294.00,294.00,2035
IVO,2017-05-10,00:00:00,302.00,306.50,298.74,300.00,2733
IVO,2017-05-09,00:00:00,307.50,310.00,298.60,300.00,5211
IVO,2017-05-08,00:00:00,297.00,300.30,290.00,290.00,3004
IVO,2017-05-05,00:00:00,299.00,301.50,298.00,298.00,1100
IVO,2017-05-04,00:00:00,304.00,306.39,294.00,297.00,5337
IVO,2017-05-03,00:00:00,303.25,307.89,301.25,301.25,6374
IVO,2017-05-02,00:00:00,308.00,314.30,301.50,305.00,18218
IVO,2017-04-28,00:00:00,310.00,310.00,304.58,308.01,3000
IVO,2017-04-27,00:00:00,309.00,312.00,300.00,302.98,2956
IVO,2017-04-26,00:00:00,310.25,312.81,308.50,308.50,2547
IVO,2017-04-25,00:00:00,312.75,315.70,310.00,310.00,3372
IVO,2017-04-24,00:00:00,310.75,318.25,306.38,310.75,20325
IVO,2017-04-21,00:00:00,303.00,314.50,303.00,304.00,4655
IVO,2017-04-20,00:00:00,306.00,312.00,300.00,308.00,9167
IVO,2017-04-19,00:00:00,308.00,310.45,305.00,309.00,7625
IVO,2017-04-18,00:00:00,315.00,315.00,298.00,298.00,9215
IVO,2017-04-13,00:00:00,308.00,313.99,305.69,312.00,4855
IVO,2017-04-12,00:00:00,310.25,312.00,308.00,308.00,3121
IVO,2017-04-11,00:00:00,311.25,314.40,310.00,310.00,2376
IVO,2017-04-10,00:00:00,307.00,319.23,307.00,312.80,11
IVO,2017-04-07,00:00:00,315.50,317.00,307.58,308.25,7919
IVO,2017-04-06,00:00:00,319.25,321.25,315.00,315.00,3736
IVO,2017-04-05,00:00:00,320.00,323.89,315.00,320.00,5872
