symbol, date, time, open, high, low, close, volumn, 
IHLAS,2017-08-04,00:00:00,0.55,0.55,0.52,0.54,68429019
IHLAS,2017-08-03,00:00:00,0.57,0.59,0.53,0.54,88815841
IHLAS,2017-08-02,00:00:00,0.58,0.58,0.55,0.56,87401218
IHLAS,2017-08-01,00:00:00,0.62,0.62,0.57,0.58,184178600
IHLAS,2017-07-31,00:00:00,0.56,0.62,0.55,0.61,162107981
IHLAS,2017-07-28,00:00:00,0.52,0.56,0.51,0.55,93522191
IHLAS,2017-07-27,00:00:00,0.55,0.58,0.50,0.51,202803185
IHLAS,2017-07-26,00:00:00,0.47,0.54,0.46,0.53,113978198
IHLAS,2017-07-25,00:00:00,0.44,0.47,0.43,0.46,39964385
IHLAS,2017-07-24,00:00:00,0.43,0.44,0.42,0.44,33279440
IHLAS,2017-07-21,00:00:00,0.42,0.43,0.41,0.42,13211738
IHLAS,2017-07-20,00:00:00,0.42,0.42,0.40,0.41,24205937
IHLAS,2017-07-19,00:00:00,0.42,0.42,0.41,0.42,7596220
IHLAS,2017-07-18,00:00:00,0.43,0.43,0.41,0.42,17349797
IHLAS,2017-07-17,00:00:00,0.43,0.43,0.42,0.43,6645521
IHLAS,2017-07-14,00:00:00,0.42,0.43,0.42,0.43,9881138
IHLAS,2017-07-13,00:00:00,0.42,0.43,0.42,0.42,23531102
IHLAS,2017-07-12,00:00:00,0.43,0.43,0.42,0.43,12646080
IHLAS,2017-07-11,00:00:00,0.40,0.43,0.40,0.42,48127277
IHLAS,2017-07-10,00:00:00,0.39,0.40,0.39,0.39,15387455
IHLAS,2017-07-07,00:00:00,0.39,0.40,0.38,0.39,9200086
IHLAS,2017-07-06,00:00:00,0.39,0.40,0.38,0.39,13734844
IHLAS,2017-07-05,00:00:00,0.39,0.40,0.39,0.39,5254313
IHLAS,2017-07-04,00:00:00,0.39,0.39,0.38,0.39,8597389
IHLAS,2017-07-03,00:00:00,0.39,0.39,0.38,0.38,2937050
IHLAS,2017-06-30,00:00:00,0.39,0.40,0.38,0.39,11023115
IHLAS,2017-06-29,00:00:00,0.39,0.40,0.38,0.39,9942613
IHLAS,2017-06-28,00:00:00,0.40,0.40,0.39,0.39,8057888
IHLAS,2017-06-23,00:00:00,0.40,0.40,0.39,0.40,2888716
IHLAS,2017-06-22,00:00:00,0.39,0.40,0.39,0.39,3571159
IHLAS,2017-06-21,00:00:00,0.40,0.40,0.39,0.39,4717283
IHLAS,2017-06-20,00:00:00,0.38,0.40,0.38,0.40,20749039
IHLAS,2017-06-19,00:00:00,0.39,0.39,0.38,0.38,4050555
IHLAS,2017-06-16,00:00:00,0.38,0.39,0.38,0.38,3917640
IHLAS,2017-06-15,00:00:00,0.38,0.39,0.37,0.38,18327329
IHLAS,2017-06-14,00:00:00,0.39,0.39,0.37,0.38,12071340
IHLAS,2017-06-13,00:00:00,0.39,0.40,0.38,0.38,13902851
IHLAS,2017-06-12,00:00:00,0.39,0.39,0.38,0.39,4140912
IHLAS,2017-06-09,00:00:00,0.39,0.40,0.38,0.39,17423683
IHLAS,2017-06-08,00:00:00,0.39,0.40,0.37,0.39,19441623
IHLAS,2017-06-07,00:00:00,0.39,0.40,0.38,0.39,14299671
IHLAS,2017-06-06,00:00:00,0.40,0.40,0.38,0.39,12790947
IHLAS,2017-06-05,00:00:00,0.40,0.41,0.39,0.40,11857935
IHLAS,2017-06-02,00:00:00,0.40,0.40,0.39,0.40,5330561
IHLAS,2017-06-01,00:00:00,0.40,0.41,0.39,0.39,4065745
IHLAS,2017-05-31,00:00:00,0.41,0.41,0.39,0.40,19575651
IHLAS,2017-05-30,00:00:00,0.40,0.41,0.39,0.41,10056053
IHLAS,2017-05-29,00:00:00,0.40,0.41,0.39,0.39,12871000
IHLAS,2017-05-26,00:00:00,0.41,0.41,0.39,0.40,16783141
IHLAS,2017-05-25,00:00:00,0.41,0.41,0.40,0.41,11682348
IHLAS,2017-05-24,00:00:00,0.41,0.42,0.40,0.40,11125246
IHLAS,2017-05-23,00:00:00,0.41,0.42,0.40,0.41,23328185
IHLAS,2017-05-22,00:00:00,0.41,0.42,0.40,0.42,17169423
IHLAS,2017-05-18,00:00:00,0.42,0.42,0.38,0.41,42460568
IHLAS,2017-05-17,00:00:00,0.43,0.43,0.40,0.42,23961651
IHLAS,2017-05-16,00:00:00,0.43,0.43,0.42,0.42,18807824
IHLAS,2017-05-15,00:00:00,0.43,0.43,0.42,0.43,17141580
IHLAS,2017-05-12,00:00:00,0.43,0.44,0.42,0.42,26169958
IHLAS,2017-05-11,00:00:00,0.44,0.45,0.43,0.43,17301218
IHLAS,2017-05-10,00:00:00,0.44,0.45,0.43,0.45,12422753
IHLAS,2017-05-09,00:00:00,0.45,0.45,0.43,0.44,21432071
IHLAS,2017-05-08,00:00:00,0.44,0.45,0.43,0.45,12596752
IHLAS,2017-05-05,00:00:00,0.43,0.44,0.42,0.44,23792006
IHLAS,2017-05-04,00:00:00,0.43,0.44,0.43,0.43,12394048
IHLAS,2017-05-03,00:00:00,0.43,0.44,0.43,0.43,5358889
IHLAS,2017-05-02,00:00:00,0.44,0.45,0.43,0.43,14253367
IHLAS,2017-04-28,00:00:00,0.44,0.45,0.43,0.44,26598969
IHLAS,2017-04-27,00:00:00,0.44,0.44,0.43,0.43,17828306
IHLAS,2017-04-26,00:00:00,0.44,0.44,0.43,0.44,4115684
IHLAS,2017-04-25,00:00:00,0.44,0.45,0.43,0.44,23232092
IHLAS,2017-04-24,00:00:00,0.43,0.44,0.43,0.43,11433453
IHLAS,2017-04-21,00:00:00,0.44,0.45,0.43,0.44,10189703
IHLAS,2017-04-20,00:00:00,0.42,0.45,0.42,0.44,26393221
IHLAS,2017-04-19,00:00:00,0.43,0.43,0.41,0.42,22442137
IHLAS,2017-04-18,00:00:00,0.43,0.44,0.42,0.42,10101835
IHLAS,2017-04-17,00:00:00,0.44,0.44,0.42,0.43,17777109
IHLAS,2017-04-14,00:00:00,0.44,0.45,0.42,0.43,60689805
IHLAS,2017-04-13,00:00:00,0.46,0.46,0.44,0.44,39829933
IHLAS,2017-04-12,00:00:00,0.45,0.47,0.44,0.45,33337707
IHLAS,2017-04-11,00:00:00,0.44,0.46,0.43,0.45,45089225
IHLAS,2017-04-10,00:00:00,0.42,0.44,0.42,0.43,24380668
IHLAS,2017-04-07,00:00:00,0.42,0.43,0.42,0.43,19044272
IHLAS,2017-04-06,00:00:00,0.41,0.43,0.41,0.43,28245340
IHLAS,2017-04-05,00:00:00,0.42,0.42,0.41,0.42,8200958
IHLAS,2017-04-04,00:00:00,0.42,0.42,0.41,0.42,6144970
IHLAS,2017-04-03,00:00:00,0.42,0.42,0.41,0.42,16629346
IHLAS,2017-03-31,00:00:00,0.43,0.44,0.41,0.41,46916251
IHLAS,2017-03-30,00:00:00,0.40,0.45,0.40,0.44,53616710
IHLAS,2017-03-29,00:00:00,0.41,0.42,0.40,0.40,27746005
IHLAS,2017-03-28,00:00:00,0.40,0.42,0.39,0.42,36177869
IHLAS,2017-03-27,00:00:00,0.40,0.40,0.38,0.39,23111199
IHLAS,2017-03-24,00:00:00,0.40,0.41,0.39,0.40,15117504
IHLAS,2017-03-23,00:00:00,0.41,0.41,0.40,0.40,6847492
IHLAS,2017-03-22,00:00:00,0.40,0.41,0.39,0.40,31253465
IHLAS,2017-03-21,00:00:00,0.41,0.42,0.39,0.41,23563892
IHLAS,2017-03-20,00:00:00,0.39,0.41,0.38,0.41,31695334
IHLAS,2017-03-17,00:00:00,0.40,0.40,0.38,0.39,17153912
IHLAS,2017-03-16,00:00:00,0.41,0.41,0.39,0.39,14239378
IHLAS,2017-03-15,00:00:00,0.40,0.41,0.40,0.40,8037528
IHLAS,2017-03-14,00:00:00,0.41,0.41,0.39,0.40,33348277
IHLAS,2017-03-13,00:00:00,0.39,0.40,0.38,0.40,19669506
IHLAS,2017-03-10,00:00:00,0.40,0.40,0.39,0.39,14325225
IHLAS,2017-03-09,00:00:00,0.40,0.41,0.39,0.40,16748698
IHLAS,2017-03-08,00:00:00,0.43,0.43,0.40,0.40,30916016
IHLAS,2017-03-07,00:00:00,0.40,0.43,0.40,0.43,30055377
IHLAS,2017-03-06,00:00:00,0.40,0.41,0.40,0.40,11349892
IHLAS,2017-03-03,00:00:00,0.37,0.41,0.36,0.40,63938161
IHLAS,2017-03-02,00:00:00,0.36,0.38,0.36,0.37,11363436
IHLAS,2017-03-01,00:00:00,0.37,0.37,0.36,0.36,4896953
IHLAS,2017-02-28,00:00:00,0.37,0.37,0.35,0.37,12454876
IHLAS,2017-02-27,00:00:00,0.37,0.37,0.35,0.36,19858235
IHLAS,2017-02-24,00:00:00,0.37,0.37,0.36,0.37,6996690
IHLAS,2017-02-23,00:00:00,0.37,0.37,0.36,0.36,7609953
IHLAS,2017-02-22,00:00:00,0.37,0.37,0.35,0.36,36227767
IHLAS,2017-02-21,00:00:00,0.37,0.38,0.36,0.37,21276245
IHLAS,2017-02-20,00:00:00,0.38,0.39,0.37,0.37,20286852
IHLAS,2017-02-17,00:00:00,0.38,0.40,0.38,0.39,34686408
IHLAS,2017-02-16,00:00:00,0.39,0.40,0.38,0.38,12674357
IHLAS,2017-02-15,00:00:00,0.41,0.41,0.38,0.39,36350947
IHLAS,2017-02-14,00:00:00,0.39,0.42,0.39,0.40,37943956
IHLAS,2017-02-13,00:00:00,0.39,0.39,0.35,0.39,79713691
IHLAS,2017-02-10,00:00:00,0.42,0.43,0.40,0.41,53021192
IHLAS,2017-02-09,00:00:00,0.44,0.44,0.41,0.42,31519987
IHLAS,2017-02-08,00:00:00,0.44,0.44,0.42,0.44,40232890
IHLAS,2017-02-07,00:00:00,0.44,0.44,0.43,0.44,24941477
IHLAS,2017-02-06,00:00:00,0.43,0.45,0.42,0.43,63030429
IHLAS,2017-02-03,00:00:00,0.43,0.45,0.41,0.43,91986530
IHLAS,2017-02-02,00:00:00,0.40,0.44,0.39,0.43,127773586
IHLAS,2017-02-01,00:00:00,0.36,0.39,0.36,0.39,84225140
IHLAS,2017-01-31,00:00:00,0.36,0.37,0.35,0.36,35932985
IHLAS,2017-01-30,00:00:00,0.34,0.36,0.34,0.36,24896094
IHLAS,2017-01-27,00:00:00,0.34,0.37,0.33,0.34,94191176
IHLAS,2017-01-26,00:00:00,0.32,0.35,0.32,0.33,28077803
IHLAS,2017-01-25,00:00:00,0.33,0.33,0.31,0.33,20698903
IHLAS,2017-01-24,00:00:00,0.33,0.34,0.31,0.32,39144147
IHLAS,2017-01-23,00:00:00,0.33,0.35,0.32,0.33,70854662
IHLAS,2017-01-20,00:00:00,0.34,0.34,0.31,0.33,33037961
IHLAS,2017-01-19,00:00:00,0.31,0.34,0.30,0.34,59672034
IHLAS,2017-01-18,00:00:00,0.30,0.31,0.30,0.31,13866094
IHLAS,2017-01-17,00:00:00,0.29,0.30,0.29,0.30,9291599
IHLAS,2017-01-16,00:00:00,0.29,0.30,0.28,0.29,8125501
